,id,breed,label
1534,25e4cf89d2558df2a189d4d6e76efcb1,pomeranian,87
325,07ddc3c2188164b1e72ae6615a24419a,airedale,3
2338,3a28ee83b338612d53b7c073e9c19f31,wire-haired_fox_terrier,118
3980,62e1c3e30c841ec096e7b791a14578c9,japanese_spaniel,61
9547,ef608e79d3e91f00896e2584c66a1709,irish_water_spaniel,58
4054,64e91949a0a3cf6997e9017f9524eac5,groenendael,54
2237,37efdfba2aa0194dbf6a553dd53607df,tibetan_terrier,109
8383,d248481e21f44ffe66f969af4206b45d,toy_terrier,111
7536,bcf1184ebdd1766a71ca793e5fa03e44,sussex_spaniel,107
9883,f881a7569fa39a96ce68e8c5c8642b20,whippet,117
4961,7cd10b897b755a301850e2328a2dba4b,shih-tzu,100
864,151474b992b295f69547839e31271dd0,chihuahua,29
9821,f7266a5b52cf22b11274b5fe66a52979,brittany_spaniel,24
9290,e94234a15721850c8aaf3a94d2363f4f,great_pyrenees,52
8103,ca6ef65ae71b197543c69095ff46f100,airedale,3
371,08ea34bfdc88f5b1e0eef0b76d832c8e,cairn,26
6589,a5b4a427b06d56a3d3aeebda27b5639b,pekinese,85
5809,92c2c86dc5ef0824884d25c81077da5c,soft-coated_wheaten_terrier,103
5987,9708b549ad1a33a5635220927e200fe5,weimaraner,114
9500,ee08cef430080eb10b1388795f5576ad,irish_wolfhound,59
9494,ede38d1fbd47fcc1c408fbd7f0084fef,golden_retriever,49
6728,a8cb1a353bf80b0c55919bf5d929c694,leonberg,69
2364,3aebe0afad42ce5d1c29472050b67380,borzoi,18
3213,4fa32ed2bb2318b674141defce2a0900,norwegian_elkhound,80
911,165f26ae3d9dfe88e10f7929c031b1c8,siberian_husky,101
9249,e85f6d7af1405365c8e576d0a0aa7a2b,briard,23
7458,bb65d628f5a121b781f411e8598f8d60,italian_greyhound,60
6832,ab9e3dead24985735ae40b5bba7cb4af,shih-tzu,100
8615,d8611e2c4409411ea1cea007e2c456ce,australian_terrier,6
6838,abbb0aedbef9d47257f3577ac3d1771e,chow,30
6220,9cdc2e80866af2cf68b972489fad988c,collie,33
1423,234f291c3808ab3518d8dc4ca9201fa1,bull_mastiff,25
10025,fb73518d7dc9e11b00c978d23115b8c6,bernese_mountain_dog,11
479,0b6da522f27c115716285a4f7187969e,basenji,7
662,1026e954ac304be5f049e79ee6a045c0,basenji,7
7912,c5d485d5c12306d060bba17295d3d435,airedale,3
9838,f78c6a61f77eae6388af7f56c8b4aea7,standard_poodle,105
8316,d02db74d4d275327c1d470372fdce80e,cardigan,27
2988,49e08430f091268c94b3746d4aa3af6c,leonberg,69
1119,1be27f54de511e20b6a9ffa6644f1842,miniature_poodle,76
2776,4458a2efa05beea5e022888bebac6e95,sealyham_terrier,98
4535,7140fa3f995dd39e9ddb15f7b991deca,maltese_dog,73
5813,92d61143bceb0f64e4630eec688bebc9,australian_terrier,6
7947,c6ab645e969263618b547ff66fd19d1f,brabancon_griffon,22
6953,ae6c48de2e67185c62fd8bfb1311bc9d,toy_terrier,111
6929,adf50131b2c975bc32fdf57194fc3cff,samoyed,94
4427,6e8cd7161a0d8ae691266e96aa5aad36,bedlington_terrier,10
9341,ea668eb722f6167ae2669b6f1ddeb3d6,gordon_setter,50
3981,62e486758df361fb4dd2748e57924737,lakeland_terrier,68
6649,a7167022b4c41ddd1d4aa8e5c18162d2,malamute,71
2893,478faa4d28d22cb844d417ca59a0e7c9,pomeranian,87
2669,41fa57d682dc6269870fa0902f3150e2,african_hunting_dog,2
3977,62b930bc746b25a1a68518194c0ef059,chihuahua,29
5508,8afa296352be6e60b467b958654cb482,border_terrier,17
279,06c47d61293f2bb51a94040bb4b20799,italian_greyhound,60
7037,b076ead1c800594f7aad2ff784bc3427,boston_bull,19
6386,a10ad3bc9874ac7defb37abd9aa4826e,flat-coated_retriever,44
7335,b7c6ac4395621347dd6203f421a5ac28,tibetan_terrier,109
1694,2a14962a7a0d1461f5b5623fb3d76884,scotch_terrier,96
9110,e5064451d5ce1b406452427679281bbc,saluki,93
3479,56af8255b46eb1fa5722f37729525405,affenpinscher,0
4416,6e50ea79d77639d08264d15d8e9012e2,vizsla,112
7931,c6490dd60b2c31345e74f93b1c4231e5,giant_schnauzer,48
6489,a35063740a0bcbcb1b6a60b418284015,collie,33
6672,a78e2a1cc253ed02b273f41b20a2d117,kelpie,63
8810,dcf871b987529e8b80b6e058e6150691,great_pyrenees,52
9802,f6b88d6bb18f14a24c8cd24b941cf0bf,american_staffordshire_terrier,4
4296,6b1288c9e5e983e77b84b95cfb11823b,toy_terrier,111
4801,7887ba5a0f253ea6b2e35201e5890655,basenji,7
5071,807b3724a4943e2f6ec5b7cc41b2cf8f,bull_mastiff,25
2209,376e1408f5523aa335c058c843eec857,blenheim_spaniel,13
7945,c6a27dd1098ea7b08973b9199072050c,sussex_spaniel,107
5758,917c71c8931c03751320006ba9deeada,border_terrier,17
8418,d3706963ae5c533b509872a98542a930,rhodesian_ridgeback,90
184,044d904b00ce11cec6e493226c39a4e2,staffordshire_bullterrier,104
6803,aad973458e8698378678df548ee4c4fe,malinois,72
9433,ecaec07d20ed3a12fc32314cf83c9370,german_shepherd,46
4516,70cdbbb14c5b9f8a4f3e6d4af28fb1b9,basenji,7
2350,3a63a817b357f2c9bd3e894dd154fa24,boxer,21
553,0d96ca29ff2e557e93c3de0ba017ff61,maltese_dog,73
1397,22772e4142ccb40c480230d771996bd8,shetland_sheepdog,99
1384,21fc1c46c82db3978ea66cf310e3ab95,italian_greyhound,60
4960,7ccda9a3e0a1c771f7bebc04f0b6bb0f,malamute,71
5298,858771bb039b3317f92b698874307126,rottweiler,91
297,072aa9d6100187288ef00316c8bcdd66,soft-coated_wheaten_terrier,103
443,0a8b6985bbe58a58909b5ef0a7d5a1aa,tibetan_mastiff,108
7666,bffc7036e3c90a13e85e540837dfa9df,irish_terrier,57
2077,33e1ecd5e1a3876985f9277080a4edba,kuvasz,66
8165,cc1e070f808bc193b981e3b1b89d7173,dingo,37
2229,37d64a9f655d5cba312871de55c3d194,norfolk_terrier,79
2842,45fef015b1974e98da0173e8260b3482,tibetan_mastiff,108
2537,3f3ffc5a024eaa3afa29a0dc2bee91c8,silky_terrier,102
8723,dae1b84026d288c5299d28297814045f,standard_poodle,105
8487,d515076900624c15de25a9b5e45c2ee7,briard,23
6742,a90914a01e1ce4788b914b25c1a647a4,scotch_terrier,96
3367,538670ae06458f36996434f21a94b6d1,malamute,71
4687,757b85fc1fe185d86974bb67e3333fa5,sealyham_terrier,98
2578,4025c67b4183b9dca4037eaa4531ba1b,bernese_mountain_dog,11
1131,1c260556d4aa1a18f7b50a78689c92e6,cardigan,27
5156,82732c085ab68cee04a29ac022cca091,walker_hound,113
8330,d0a8d73306d4ff25856bfd8a62748979,shetland_sheepdog,99
320,07bbf36ce2c7407751219804b3d187ec,yorkshire_terrier,119
1371,21aed4cfca90bf4db05c1c7542009ab7,border_collie,16
4042,648d5aa62cd1d3d2f264133ccd78fed0,blenheim_spaniel,13
8796,dc9e5324fa4d1b4cdeede9b031d3fdf1,komondor,65
6343,9fddcca650e796157ab90ccebcfe36a4,doberman,38
907,1639ccef237eec9fc4eb1aa0916201c3,siberian_husky,101
6237,9d59793a5c249214baf030d2f6cf107b,chesapeake_bay_retriever,28
3950,620ac8fd7f604d91ee5692694dcee6e3,komondor,65
4929,7bd0187f1b9e4fbbffc6d4e8e98746e5,siberian_husky,101
9084,e47a26a0b4510b25250f654577207ed3,samoyed,94
9090,e49f8aaa63a2ad36d11ff50fd53e25cf,entlebucher,42
5211,83868fecf5f61bdbe6ee8c86fe1de258,pomeranian,87
8013,c87665c6e5606b6aaa100ce89367fae5,groenendael,54
8590,d787b05937539cb43d0403e4a0bc3ccc,keeshond,62
926,16acaa39e4fe4edbc2becbeb85e8ccbe,standard_schnauzer,106
6427,a2231ba7d07b51253f5c443540896d16,pembroke,86
15,00792e341f3c6eb33663e415d0715370,african_hunting_dog,2
143,0360d42966d191a5db4c4bb2e8c66229,lhasa,70
2363,3aeb1ff6b2f28b0ee81569932a89a5b5,chesapeake_bay_retriever,28
129,0311a6a51a414ba91f3ad8055170baa1,lhasa,70
1161,1cf4f0cb127327c2c84073efab3ce1ef,cardigan,27
6909,ad61ba2639301bda9acd01999a7eb80f,english_setter,40
9318,e9f19fbf059a074a0b40c5b088f4fa6f,flat-coated_retriever,44
5216,83a52bda51841168400d245cff401f98,chihuahua,29
6735,a8eeac0072bd96ade5bec1cf3bd974b5,mexican_hairless,74
8446,d42994838dea65d1516398fe86ff80be,otterhound,83
1876,2e5b72a9b07949b8841ea98acab0f459,ibizan_hound,55
2488,3e037b3c7265bef653c504a034607889,lhasa,70
9825,f74471ba376e55adf638f527eb794c2a,blenheim_spaniel,13
7748,c1ffa2df86776926d86514a0921a9dcc,clumber,31
1182,1d8279104144342e99d296432d3a5795,shih-tzu,100
6419,a1dfedd16f94ca093e79f93f3eb6e03d,samoyed,94
8143,cba32ddfd44f83ed34d88326b2416937,saint_bernard,92
1170,1d2ec10745124186e6e09c70cbe7a0fc,dhole,36
6454,a293948f43c84eeb43055bc78ecfdc5d,german_short-haired_pointer,47
2182,36ac34022ffb68a36b6629a2da9fc749,german_short-haired_pointer,47
6577,a57247bc5d572abd95f1aea215b7de77,shih-tzu,100
3371,53c4dca72c081ced6dd663b17e505080,basenji,7
8297,cfb9775c071c3c447d1e7f132bc5b48e,briard,23
1859,2dd680898f48be646e420a2d30418c02,boxer,21
9551,ef80922725c7fb9865005222ef30714e,schipperke,95
5471,8a1b3f9f3ff9fef70962ac68704e629a,maltese_dog,73
5549,8c18c7bf930d8fcee918db12c9635bd9,collie,33
6654,a72e49a69c8409fed67c47bba4c4f1c6,boxer,21
6982,af253aa8c133175a74e66df6017f44a3,airedale,3
9579,f0634d128e68061c0220f224c9ba1228,irish_setter,56
6394,a13b56a0dbeea4d70e52d48e8e9a7710,rhodesian_ridgeback,90
3121,4d1b34626edc7dffb8680d8981f0c9d0,norwegian_elkhound,80
387,095d868f796f86c8258750365a04f2cd,japanese_spaniel,61
9288,e93489f9d52d63c373264b27daabf420,welsh_springer_spaniel,115
1032,1986d8c21c77b80cd81c2b2e1fe24665,blenheim_spaniel,13
8196,cce6c1a924e06dd07bb86d76d6d705d6,bernese_mountain_dog,11
8275,cf2851761c1af3015e67d12681c40f11,siberian_husky,101
931,16d2d5edf52892450e38aa4f766c2eea,toy_poodle,110
4019,64120ce3d788428bc3e3ff6c0ee04ac2,lhasa,70
691,10edc6f98c2423e4e195e09a86b0d292,affenpinscher,0
8332,d0c3c1622518b8d9d26b4c71a43b3a85,norwich_terrier,81
6962,ae9ef42cbf311e628355ca4ad5116e5c,pug,88
829,145f7bb3bf6e4877b8b6624f612a1c24,doberman,38
3498,572380f98621937eff104196578dc6c0,bluetick,15
2081,33ea902c5831dd6d3fca19b1a9a97da7,miniature_poodle,76
9109,e505e918813f8b9e076307e6b884064c,basset,8
9651,f2dd5a812a7126c65887f87b7d0c0601,miniature_pinscher,75
44,01268f0007876a692907bda89468184c,affenpinscher,0
3939,61cbb86183b0c0253b3aa2fb234b8776,norwegian_elkhound,80
5506,8af6c2ecc9088cb2a6f84681124c0da7,curly-coated_retriever,34
4807,7896a1b868e18ec4b78557bd33d90c40,pembroke,86
4319,6bab1784b0b33075e6d6f26714c1164f,toy_poodle,110
2965,492d16aab0e9c7b6e68093202ec1cb61,lakeland_terrier,68
3969,62996847d0675dced50ffb5fbe0e86d8,pekinese,85
1187,1d941ae00a3e93cdda72589783a50129,tibetan_terrier,109
284,06d2d84b936225e6c853a0453cb9c878,redbone,89
9070,e3eb50726f2104cbf86db02d443e04be,affenpinscher,0
4159,67776971c7ad4fdca0b9acf5b7e3d67d,wire-haired_fox_terrier,118
3092,4c50792793d5ee80ea402a9ae5416422,saluki,93
5972,96c63d961030dfeebc8814b1e406fb0a,pembroke,86
4556,71ca3cd2e957a3b37abbbcda4b4b665d,appenzeller,5
4791,782b15a9d7ff3f9783a910eaefc18bbf,miniature_pinscher,75
4323,6bdcca5bd7620bc23e53220610922a72,labrador_retriever,67
5761,918541385e6e7bed1300d95b79d638c9,japanese_spaniel,61
5572,8cb6a74c34257a22665589648d827aad,kerry_blue_terrier,64
3364,537387b79fd3805d971e8494eb63fabd,miniature_schnauzer,77
7977,c7741797d824bfc430494923974daa33,tibetan_terrier,109
3195,4f000f4c3defef6a13ecd5b1364da715,african_hunting_dog,2
5376,87a2b416edf49358251c500097885887,irish_wolfhound,59
969,17d2ef6638b31a9be935774b2b873499,mexican_hairless,74
3734,5cdd18e46b1877eabfa82bb4c40af15b,miniature_schnauzer,77
925,16ac25747d1a51db033d6461156ddb0b,kuvasz,66
9742,f56093b4b1f055c76701c12620ace957,dandie_dinmont,35
6750,a93e82d3fe942c7e871a8fe7202d4be6,scotch_terrier,96
4725,767e3cfc3226ad280d37d7f0176879b7,irish_setter,56
6348,9ff9b9fc9fe47a3b3d0bf54ce40bcf5e,flat-coated_retriever,44
2851,463b00fec20b1b67a0b12f6a4f80608f,english_springer,41
5424,88d848a23380b8a5f0140a47ff514331,weimaraner,114
6423,a1f247bf7e85c9b23b5361dab02e253a,pug,88
10103,fd03162f0a586bbeac13c33e74d24e73,otterhound,83
8160,cc08970afdec42e3c35ecdcb82b88343,miniature_poodle,76
4471,6f9bac41b5be5ee6baecc9e7ef8f2c2a,golden_retriever,49
5727,9067e5010d2694616f1507de5c5185fd,rottweiler,91
4348,6c701bcdddcf39d949105c2b7e0afd8d,tibetan_terrier,109
10169,feafd0730eae85e63a41bbc030755c59,miniature_pinscher,75
3626,5a1626e427cf4146d97856abb9144d07,scotch_terrier,96
1789,2c5e1a46763f9769924089a9f3616ffc,lakeland_terrier,68
8474,d4c244952ac15e6cceebdd7214e31167,australian_terrier,6
2059,338359db9986698fc89157f62dbd617a,newfoundland,78
9605,f1842cfc3bdbf485847574cb1b133d29,keeshond,62
4013,63e090e41e4855170f3cb8173d164529,saint_bernard,92
1902,2ec08fcce1e1e8a126887620cd74942e,briard,23
4686,75788fe1317d46dd758a9d295b83bc95,labrador_retriever,67
9995,fab4a52198780919e77a541aec737484,lhasa,70
7236,b54c71c47f3d46a3bf72fbd9301de6fa,komondor,65
75,01de1f7b7b4465a6d130a56746af66a6,papillon,84
2345,3a4b419500915f7dac203d626d1d6061,kerry_blue_terrier,64
5739,91008238e223348a72f36eb1e042a466,miniature_poodle,76
430,0a5f744c5077ad8f8d580081ba599ff5,redbone,89
4586,7282ffdad57a376830a279865a0eb487,malinois,72
5278,84f5f076b0b951d68f88c8b795b7135e,irish_terrier,57
5151,8233f609f7a39f0f834894e761d73aa0,boston_bull,19
8353,d187dac89d006d0fad4aa697dc49e3d7,bull_mastiff,25
7500,bc0ee8087d31eef274598d4af706bcf9,miniature_schnauzer,77
1553,26651353258a387aa573b7e0d0d8b17c,appenzeller,5
240,0593e37870ee77b0d34508e118bf6670,italian_greyhound,60
783,137f07bc5f15fa8e39f85a8333e68780,afghan_hound,1
3066,4b9a8f1b3bef4e98e2bfdf0a073bebfa,german_short-haired_pointer,47
977,18178aae17060733ebce2cff03413a8c,samoyed,94
2941,48a96a7398a822910798b9a6c2b5e3f5,cairn,26
5629,8e007c1c798c69de28267843b9894539,chesapeake_bay_retriever,28
7431,ba1b7aa01e1c871c5e3acd08b65516e7,brittany_spaniel,24
5667,8edad149506278be0d351b3d2a4aaea7,great_pyrenees,52
1620,28192a31f9b51c06019dd62fcbf984c6,pomeranian,87
2146,3571a97bc52cff6c31cdc7aa8d9f0617,standard_poodle,105
1801,2ca6d2b7ebaab8a73dbaec14c46b4461,english_springer,41
2095,342c263550c5aa28659d8aac3b5db023,kuvasz,66
7676,c040498df5ee68644331b9049c55a320,west_highland_white_terrier,116
5493,8a80f532bf6321fcfd2580319c6eb775,australian_terrier,6
1357,215fb2b75397fe9010c35fe84f2a07b2,saint_bernard,92
8309,d003186c0ba9adb9fd4407a2f1eb9510,komondor,65
6332,9fbbb409d665cd228436cb2c7cfff39e,pembroke,86
9601,f14f1200ba75d75293d9e1ca432f90bf,flat-coated_retriever,44
9128,e568fcc1564833b782490800a507099f,entlebucher,42
9365,eadb9e961a7835d4da014f7de12e7660,silky_terrier,102
10151,fe0ca31ba19fc97e9644ac4daafa7e36,toy_poodle,110
8963,e1109172b47d152684b6e54b97ae6758,siberian_husky,101
5696,8fac9aa474ecefc9b60dbd185f6450d8,standard_schnauzer,106
1609,27a2cef9b40af3b24e60e23de77f3d9d,italian_greyhound,60
3096,4c7b7de42668d9a5b1dd5ee1f5190c22,dingo,37
5792,925b64154ebed0a44e1f19d7586e7a25,komondor,65
2415,3c24511ab85625892420d98292d6a6f7,norfolk_terrier,79
2017,321ec7b5b262f92282b17618ef48bf49,vizsla,112
6298,9efaa25fd1823395c4d8bb023a059e62,kuvasz,66
4125,66c22f37d5db2318dd6a8f8bf0978180,shetland_sheepdog,99
10020,fb5898e240410c7d736548bf938bbc0a,shih-tzu,100
3246,5086b396f901bf0a9f00ed64f8951c55,pomeranian,87
124,02f07e7e51662336a9d8c775a4eac5f4,miniature_schnauzer,77
6723,a8b00ee3288f5be5fd11334ce610a7de,cairn,26
9544,ef4efe7980d873475501b56804670c6a,appenzeller,5
5558,8c5b6ce48c6129af802c7a2b8c6b6a00,sussex_spaniel,107
7795,c3008b4470c7c53a12d4490e51643548,scottish_deerhound,97
9403,ebeb2198b1392407fc54e13a9aa7cd0c,schipperke,95
3341,52fc29c928f5fdaeb8e3fd012cb3af4b,bernese_mountain_dog,11
598,0eac90a6621ecbf97adfec04596b77a3,tibetan_mastiff,108
2123,34e4e0e28728d8c98df1884eab8375c4,scotch_terrier,96
7415,b9ac2372389f74c8fe9c381c7f97273a,great_pyrenees,52
7093,b200db1a2dc5f3d5a6521aac2130713c,boston_bull,19
7365,b8956103fc289ab5fe375163c4282228,tibetan_terrier,109
9876,f83683931d1c95c7501b11a3edb4acbe,bernese_mountain_dog,11
2197,372d0f4720ff972d9331b6caf1abf5eb,border_terrier,17
4051,64dc08b62ca43902fd897d4827f43c26,irish_wolfhound,59
6336,9fc5dfe2f42c2ffae1361da2414addf0,kelpie,63
3362,536d557d8fe60724a666205de112613e,brabancon_griffon,22
7163,b39fd55dd45e4f1066b80960c8f39a84,lhasa,70
725,11de51e128d743d0d40dd8ce3b4fdb92,old_english_sheepdog,82
9072,e3f184140f68b3502dfb048607556438,entlebucher,42
978,18195ce24678ab4e2a3c779d7d5e4fac,english_setter,40
808,13f939b9b15ec56409a21017263db93c,boston_bull,19
5304,85a7359fd3bb01982912a73603acd2db,cocker_spaniel,32
1475,24a037230a61e29b7a0e89e8fa27b1b7,silky_terrier,102
6208,9c8bab83db2da5aad21f41e44643de64,african_hunting_dog,2
9238,e818d5a7782350e72171c3dfa05af02a,irish_wolfhound,59
7663,bfec42604e41393fed1e5a2946dfb221,german_short-haired_pointer,47
3962,625998b56406aad405e933d3a16539cf,boxer,21
6720,a8a8c1484c0dbf38493dcc941907984a,pembroke,86
9006,e229e4628facf3fb9cd030e0ac484722,pug,88
1235,1e7a5a361d584ce7bf21bf608483515a,airedale,3
1225,1e3f997fe2ab336614540a721a0052e8,vizsla,112
1764,2bc67c00874f3a6ba94acabebcba49be,shih-tzu,100
6561,a524d48e3678d93cba520d128889a84f,scotch_terrier,96
5545,8c02f4026ef8f3595879db865c7b9f0d,chesapeake_bay_retriever,28
5328,860e42bbe81a5d30d00bdb77e2c38a80,papillon,84
4908,7b24d09942636357222519c79badaa20,bloodhound,14
3217,4fc43137685335924e9dd1fd3db8d046,gordon_setter,50
287,06faa041b335551e3ccf3c239d006425,basenji,7
5257,8477ac111ca6a9f11c2edfa43a933cad,lakeland_terrier,68
2966,49316a21549beb0106c4ca7165d5f390,gordon_setter,50
3164,4e1e84c7514afacacbc170867924f6f7,miniature_poodle,76
7879,c50f5dd19ef8e5e4e81ce1daf6736638,miniature_schnauzer,77
9085,e47cac448a3250262bee5660d393da9a,dingo,37
1657,2919fcf3fd82cb677a8cb375acb7898f,otterhound,83
1975,30c517ade1f44b96635930c26430fc5e,norwegian_elkhound,80
2397,3b9feabbfc7d1858fd643ebe98110e9e,curly-coated_retriever,34
452,0ab9cdefc666573f8019356ffefe0c69,sussex_spaniel,107
2710,42ebd5007b5327b55f696ada900e3641,chow,30
4907,7b231a29db42a265e92970ad4a3ad57e,borzoi,18
3681,5bdbe3800811ac8682d8cd93d4c7b5e2,walker_hound,113
422,0a27d304c96918d440e79e6e9e245c3f,west_highland_white_terrier,116
10140,fdcedfa9f9ae621a4889e844b9e2940d,irish_water_spaniel,58
657,100965db7a00c9752519e342ce9baf99,gordon_setter,50
3301,51fe643d54ba34463190e5a626e29250,whippet,117
6112,9a1fe5b5e1cfb439566e412634730a27,boxer,21
2845,460d64ddd549b5bbbd92aa25ff6c75e6,bernese_mountain_dog,11
6292,9ebb8fa8327664b97a42a36e153a79d9,shih-tzu,100
8918,dfc97c3d7a59ad4d89e791e6ab14c49f,boxer,21
1001,18b4c97445c5d20d2199b35f9c2043e4,standard_schnauzer,106
4198,6887d854847cdc1bbbcc7529c0b93473,tibetan_mastiff,108
2418,3c2eb1a179557ed7e77ee6001f3d0475,french_bulldog,45
7814,c3664530805157a7230319d164ceee95,english_setter,40
9988,fa85c1ccb2fa7ff39d78bf2b821bcdd5,whippet,117
3847,5f4bb04cfbde2a1d7c8ab8489dd60929,bull_mastiff,25
961,179bdadf902bf8447e9eebbe63553d24,golden_retriever,49
1580,272cfd49116ccb386971218dca0f62ae,clumber,31
6485,a33c68a84afbc249ab37d98425693d0b,italian_greyhound,60
2206,3760abb0f26801508f64c4a22759d4a6,whippet,117
10038,fbb86c8f93d2a1068520c0363a2079bc,japanese_spaniel,61
8836,dd79ba1404da7aa15471494d11657b68,shih-tzu,100
10142,fdd4ab27e77fe219d73a83dbb5123f97,welsh_springer_spaniel,115
4231,694e8e593e55be4c673f97fdf70e3580,schipperke,95
757,12c9f56e73ac9f4a08afb142f89051ae,scotch_terrier,96
4866,79f931065bf961e6251c37d890658116,irish_setter,56
2284,38e9c2d8f4f1a26685e80adf8f1b927c,affenpinscher,0
6967,aec5d7550b6fb110ce6b1adda05dffb1,afghan_hound,1
4972,7d426866692811f2472124148fe2eb54,border_collie,16
4827,792cd4056f5d7c3abf870d72c8a6abf7,komondor,65
5288,85454a97c4e34a1249e0b8830a29c73d,gordon_setter,50
807,13f765ea64c7a3575a105cbdfbb6c31f,leonberg,69
6202,9c692e77df5e3a9dfd38f487624d8053,ibizan_hound,55
8066,c9ac02c96b1acb4c8365195cdd319204,mexican_hairless,74
1956,302e4507ef9c5ba2c0b26ab890cd250c,tibetan_mastiff,108
2445,3cea2d7afdafea2f9d8f9d92f329b2e1,maltese_dog,73
6147,9ae65ac25eebb9df589c09eaf01ea818,english_springer,41
8358,d19bfb2a55eaa24aa45dafe1d04b7eb1,ibizan_hound,55
6422,a1eb2b04c498844ec38bf5ac5b6184e7,australian_terrier,6
8355,d194f1de2eb1f5037481388b04452b6b,toy_poodle,110
2402,3bce79e38c75a511d7de6096ea16c8b2,bull_mastiff,25
1073,1a98c368ffb2822653ff93475c73deb7,collie,33
6859,ac44e2f1e64ee853996b772fb1f703aa,beagle,9
4240,698fc05e7675aa9c1526378cd02ecd65,blenheim_spaniel,13
8695,da51d38f2103b60200efa73c6ec5bdac,dandie_dinmont,35
2091,34101ff33a2a390ee7f30859d21c75fd,weimaraner,114
4527,70f53ca636322917d71fdd05f1a7f380,flat-coated_retriever,44
7525,bca8c43f2dd4898cd5d17b99f5a17305,whippet,117
7103,b22e3e2987ce4e7b599d109df6ef9d98,newfoundland,78
7562,bd89c1185696801213b6e641fae6186e,kerry_blue_terrier,64
7752,c21453385ea62b14fca225f79f863520,japanese_spaniel,61
5012,7ead8c2a3bea0889992c529f512dc52d,german_shepherd,46
7148,b3644d932aa482a37603623c0792eb1d,brabancon_griffon,22
1003,18b631157527e14b007e570175c921a3,samoyed,94
9302,e993788050a70ef538c396f582c3a04c,bouvier_des_flandres,20
6864,ac597b01b21a68f14b1d57e326cc9184,saint_bernard,92
7132,b2fad5b45f040f4bd58c907fc5b9983f,ibizan_hound,55
4651,745bba112487c0ba5e0eaecffdadc0f0,kelpie,63
5563,8c6d252c208a9564a72522e6592b12d1,miniature_pinscher,75
1485,24d2e86da970f0c7ab50314a5cb2a5fd,cocker_spaniel,32
7949,c6c3eb8fd9a955d17e57b562fc34e3ce,saluki,93
1411,22e4187c13e0e5af7400f9681e613f29,labrador_retriever,67
9642,f2b4247f7397d329557b0356b5645e70,english_setter,40
7135,b3076ec0548248586d37e38a10026b4a,west_highland_white_terrier,116
709,11722136645ee54db58a0df76eae2179,yorkshire_terrier,119
6414,a1c1bcf72785306063ae603cb70fc500,bernese_mountain_dog,11
3603,597956ee823df91efbb2726b15b059c6,border_collie,16
8040,c90d5026d84f6f6ff79d8e4e0c503826,welsh_springer_spaniel,115
3076,4bd25c87c612af5edc4a75003e66d560,entlebucher,42
6179,9bc7f0d3198ab08ba7b7de306f4058db,soft-coated_wheaten_terrier,103
4101,660e3d56105b467159370bc1bc5e469d,weimaraner,114
5767,919f861b7bd4a4514a0b4b9994ce4aa1,airedale,3
2722,430ffbd213e1e22c4966992a9178a51d,maltese_dog,73
9566,eff87e94b7ba6bc2c8ddfc5e135c1892,afghan_hound,1
1268,1f7cf21f817c33782188d57fb12a4628,whippet,117
2462,3d673c2e756e8c6b1ed4f10acce17f91,bloodhound,14
5718,901efa01e94e8601a4a1755a47377748,siberian_husky,101
268,06538c8ad646eb2ebbbbdda1c8174899,afghan_hound,1
3580,591cc143109ad6f036d26688cc6bed1f,japanese_spaniel,61
4750,77206715d37089e33d8c126485ba24c7,african_hunting_dog,2
5601,8d66efb7040095b0397cf73761d3bf41,tibetan_terrier,109
8282,cf6e0ec97666cf8ddc3de90f1273ff4d,affenpinscher,0
5399,88234d321053611f136c1ee67d3ee3ff,mexican_hairless,74
6904,ad4d7770f3228e65faeb968c1e0465c1,shetland_sheepdog,99
2821,45624028f1d58c99a258ee5e57f79fa7,rhodesian_ridgeback,90
6524,a42ab2df772522cbc2d81d7d7541f670,irish_terrier,57
589,0e7856dbcebb2268b839888c7972e8fb,malinois,72
8204,cd12c6313e40ab559c00fda493c324d5,malamute,71
9186,e6b47a2f62d0956fae1f3970f310b64a,great_pyrenees,52
5502,8ad3b583aae6f2cd17f89e6384bba799,clumber,31
6965,aeb846fd220051321d1295eb7388fe23,giant_schnauzer,48
8001,c825a17e20a29f767bf4b915d036c502,boston_bull,19
8182,cca773094173965bbd04f829eea6eec7,newfoundland,78
5716,9012a23092a021327763c4227cfa2f62,boxer,21
6595,a5c6ca31780472bc6297dcb230ba8d0d,boxer,21
2028,32687ef4d0dfb167dde77f57c484cd88,brabancon_griffon,22
8118,caf609b8bda665e04c40c7bdd706a4d3,leonberg,69
677,1083fffa8c174aa1a46627f53e1e50f8,great_dane,51
6027,9839d076759d03fb33db62f180efeaa6,norfolk_terrier,79
1232,1e6f959d5a68ca5564ece4301b9a59c1,schipperke,95
7082,b1e04e72134f93f445ebb10a1aa7c20f,staffordshire_bullterrier,104
7423,b9d2bc5ec2a7ef1468378711e0cb6bc1,bull_mastiff,25
5268,84adb2cc13b65cf25418cde969b9bb0e,kelpie,63
4856,79c86fd29b3a3114546150b748eed6c9,wire-haired_fox_terrier,118
5705,8fd5567056096a09aad51d3518b95b49,cardigan,27
2432,3c88c3f8bd67f1a274395e845414b4bb,old_english_sheepdog,82
6613,a6418161b67df372016f510bfd71ddb6,cairn,26
